# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.2347943287018472,2.066052818572558,3.2629158456967082,-4.988312715538957,154.09127830188464,0.0,-0.2995205035729324,-3.3386696004819676,-54.660021365095155,-179.4068110903146
 1.2401267310488187,2.0833101563551746,3.236315765335651,-4.988385840045411,153.79459677934258,0.0,-0.30744113294113523,-3.252655200797308,-55.63749755503202,-183.30878398402012
 1.2454838755564592,2.1005044039643797,3.209591898199113,-4.988453661913267,153.4911627192409,0.0,-0.31565316444103303,-3.168034135728772,-56.64100710162337,-187.321724317891
 1.2508657423557674,2.1176335102196,3.182744369931677,-4.988515931105392,153.18078321643645,0.0,-0.3241694354642804,-3.0848065566939855,-57.67134609208463,-191.44639376688113
 1.2562723229053216,2.1346954525002855,3.1557732515595687,-4.988572374887109,152.86325839776498,0.0,-0.33300336815825926,-3.0029726291679784,-58.729323601339594,-195.68329733701813
 1.2617036208656351,2.1516882379560807,3.128678555284851,-4.988622696213469,152.5383811799875,0.0,-0.3421689932234982,-2.922532490683103,-59.81576045935438,-200.03263786177533
 1.2671596530458764,2.1686099047763365,3.101460229933539,-4.988666571630822,152.2059370220791,0.0,-0.35168097365033335,-2.843486213144622,-60.931487741647956,-204.4942634931883
 1.272640450429259,2.185458523522084,3.0741181560244133,-4.988703649586695,151.86570367228347,0.0,-0.36155462872407335,-2.765833764952757,-62.0773449548048,-209.0676106055328
 1.278146059284013,2.202232198523786,3.046652140429098,-4.9887335478979065,151.51745091048326,0.0,-0.37180595738568445,-2.68957497892556,-63.25417787344229,-213.7516394070195
 1.2836765423675203,2.2189290693483286,3.019061910583441,-4.988755851714938,151.16094028657352,0.0,-0.3824516615838121,-2.6147095187370644,-64.46283598134644,-218.5447617602462
 1.2892319802319332,2.2355473123389005,2.9913471082135934,-4.98877011070238,150.7959248556182,0.0,-0.39350916841473293,-2.5412368510460355,-65.70416947573425,-223.44476253429934
 1.2948124726404224,2.2520851422315697,2.963507282531442,-4.988775836304405,150.42214891077586,0.0,-0.4049966515426597,-2.4691562169487877,-66.97902577087264,-228.44871058314385
 1.3004181401041122,2.2685408138525656,2.935541882850904,-4.988772498847224,150.03934771514787,0.0,-0.41693305087856347,-2.398466607271347,-68.28824544223373,-233.5528605364954
